Title,Description,Link,Published Date
‘I don’t smoke on the uphills’: Lazarus Lake walks across America (again),"<p>Gary Cantrell, aka Lazarus Lake or Laz, completed his first trans-continental trek in 2018. He’s now attempting his second, but this time against medical advice</p><p>Lazarus Lake is shifting in a straight-back chair, searching for the right spot to ease his pinched nerve. After days of steep climbs and steeper descents, the Capon Valley of West Virginia is a welcome oasis. The world is again mercifully flat, if only for a moment. Somewhere out there, the Alleghany mountains lie in wait. But Laz, the <a href=""https://www.theguardian.com/sport/2023/oct/27/harvey-lewis-ultramarathon-backyard-championship"">mastermind of such grueling endurance tests</a> as the Barkley Marathons and Backyard Ultras, doesn’t want to think about that now; the pizzeria is filling up with smoke.</p><p>A 20-year-old scurries from the back to apologize while the man sitting next to us is still staring. He’s been speechless since Laz told him he’d just walked 17 miles over Timber Ridge to get here. Under a farmer’s cap pulled down to his squinty eyes, the man grins, rubs his jaw, and finally says: “Come again?”</p> <a href=""https://www.theguardian.com/sport/2024/apr/27/lazarus-lake-walks-across-america-lazcon"">Continue reading...</a>",https://www.theguardian.com/sport/2024/apr/27/lazarus-lake-walks-across-america-lazcon,2024-04-27 08:00:29
NBA playoffs: Tyrese Haliburton’s game-winner lifts Pacers to 2-1 lead over Bucks,"<ul><li>Haliburton posts triple-double as Pacers beat Bucks 121-118</li><li>Bucks’ Antetokounmpo sits out again with strained left calf</li></ul><p>Tyrese Haliburton struggled to find his shooting touch Friday night.</p><p>So he looked for other ways to impact the game – a thunderous slam dunk off a rebound, finding open teammates and patiently waiting for a chance to make a statement. Then in the waning seconds of overtime, Haliburton wanted the ball.</p> <a href=""https://www.theguardian.com/sport/2024/apr/27/tyrese-haliburton-game-winner-pacers-bucks-nba-playoffs"">Continue reading...</a>",https://www.theguardian.com/sport/2024/apr/27/tyrese-haliburton-game-winner-pacers-bucks-nba-playoffs,2024-04-27 04:59:22
Jürgen Klopp’s farewell tour descends from heavy metal to a heavy heart | Simon Burnton,"<p>Manager’s Liverpool reign is fizzling out as they once again fail to turn their supremacy into three points at West Ham</p><p>After the game, as he was asked to consider the imminent departure of Jürgen Klopp, David Moyes was in jovial mood: “I’ll be glad he’s gone. He’s too big. Teeth are too bright. I’ll be glad to see the back of him I’ve got to say. Hurry up and get away.”</p><p>But even for those who have been counting down the days, the rogue miserabilists, irredeemable misanthropes and rival managers, this cannot be how anybody wanted the story to end. Moyes admitted that Liverpool were the better team here and by way of bonus added they had been also in their <a href=""https://www.theguardian.com/football/2024/apr/24/everton-liverpool-premier-league-match-report"">2-0 defeat at Everton</a> on Wednesday. Liverpool were also better than Fulham last week, and Crystal Palace and Manchester United before that. But just one of those games has been won, and the manner of its unravelling is the final cruelty of Klopp’s final season.</p> <a href=""https://www.theguardian.com/football/blog/2024/apr/27/jurgen-klopps-farewell-tour-descends-from-heavy-metal-to-a-heavy-heart"">Continue reading...</a>",https://www.theguardian.com/football/blog/2024/apr/27/jurgen-klopps-farewell-tour-descends-from-heavy-metal-to-a-heavy-heart,2024-04-27 15:52:51
PSG and Lyon cast friendships aside before Champions League return,"<p>Respect is mutual between Sakina Karchaoui and Eugénie Le Sommer, but only one of their teams will reach the final </p><p>“There is no friendship on the pitch,” says the Lyon forward Eugénie Le Sommer. Paris Saint-Germain’s full-back Sakina Karchaoui echoes those sentiments: “Before the match and after the match, yes, but during the match? No friends. We cut contact the days before the match, but once the match is over, we love to tease each other depending on the result.”</p><p>For PSG there has been scant opportunity to brag. They have barely dented Lyon’s Division 1 Feminine run of 16 titles, 2021 being the outlier when PSG finished top for the first time. In the Champions League PSG have twice been runners-up, to Frankfurt and Lyon, while Lyon have won the tournament a record eight times.</p> <a href=""https://www.theguardian.com/football/2024/apr/27/psg-lyon-womens-champions-league-semi-final-second-leg-friendships"">Continue reading...</a>",https://www.theguardian.com/football/2024/apr/27/psg-lyon-womens-champions-league-semi-final-second-leg-friendships,2024-04-27 11:42:31
"‘Ours was a love story, not an attempted murder story’: Rachel Eliza Griffiths on the day her husband, Salman Rushdie, was stabbed","<p>They had only been married for 11 months when the world-famous novelist was attacked by a frenzied knifeman. His wife remembers the intense drama of hearing the news, and the traumatic aftermath</p><p>I woke early and alone on the sunny morning of Friday 12 August 2022. I&nbsp;was having coffee at the moment my husband, the Indian novelist Salman Rushdie, was nearly killed in a stabbing on stage in Chautauqua, New York.</p><p>This was the last morning, innocent and ordinary, before my life was shattered by the 27 seconds Salman’s attacker took to stab him more than a dozen times, driving a knife into his right eye until it nearly touched his optic nerve.</p> <a href=""https://www.theguardian.com/books/2024/apr/27/ours-was-a-love-story-not-an-attempted-story-rachel-eliza-griffiths-on-the-day-her-husband-salman-rushie-was-stabbed"">Continue reading...</a>",https://www.theguardian.com/books/2024/apr/27/ours-was-a-love-story-not-an-attempted-story-rachel-eliza-griffiths-on-the-day-her-husband-salman-rushie-was-stabbed,2024-04-27 09:00:30
Safe haven or symbol of injustice? What our gardens tell us about the world we live in,"<p>From manicured, exclusive retreats built on slave money to common ground in which to seed utopian dreams, gardens occupy a fertile space in our lives and imaginations</p><p>I have a dream sometimes. I dream I’m in a house, and discover a door I didn’t know was there. It opens into an unexpected garden, and for a weightless moment I find myself inhabiting new territory, flush with potential. Maybe there are steps down to a pond, or a statue surrounded by fallen leaves. It is never tidy, always beguilingly overgrown. What might grow here, what rare peonies, irises, roses will I find? I wake with the sense that a too-tight joint has loosened, and that everything runs fluent with new life.</p><p>For most of the years that I have had this dream, I didn’t have a garden of my own. I rented until I was 40, and only rarely in flats with outdoor space. The first of these temporary gardens was in Brighton. I planted calendula there, which according to the 16th-century herbalist Gerard would “strengthen and comfort the heart very much”. I was training to be a herbalist and my head was full of plants, an entanglement of natural forms.</p> <a href=""https://www.theguardian.com/books/2024/apr/27/safe-haven-or-symbol-of-injustice-what-our-gardens-tell-us-about-the-world-we-live-in"">Continue reading...</a>",https://www.theguardian.com/books/2024/apr/27/safe-haven-or-symbol-of-injustice-what-our-gardens-tell-us-about-the-world-we-live-in,2024-04-27 08:00:29
On my radar: Shami Chakrabarti’s cultural highlights,"<p>The politician and lawyer on Salman Rushdie’s remarkable new memoir, Manchester’s magnificent music students and powerful depictions of wars both real and imagined</p><p>The human rights lawyer and campaigner Baroness Shami Chakrabarti was born in Kenton, north-west London, in 1969. She studied law at the <a href=""https://www.lse.ac.uk/"">London School of Economics</a> and worked as an in-house lawyer at the Home Office before becoming director of the advocacy group <a href=""https://www.libertyhumanrights.org.uk/"">Liberty</a> in 2003, a role she held until 2016. That year, she became a life peer and was appointed shadow attorney general for England and Wales (until 2020). Chakrabarti lives in south London and has one son. Her third book, <em><a href=""https://guardianbookshop.com/human-rights-978024158881"">Human Rights: The Case for the Defence</a></em>,is published by Allen Lane on 2 May.</p> <a href=""https://www.theguardian.com/culture/2024/apr/27/on-my-radar-shami-chakrabartis-cultural-highlights"">Continue reading...</a>",https://www.theguardian.com/culture/2024/apr/27/on-my-radar-shami-chakrabartis-cultural-highlights,2024-04-27 14:00:36
Britney Spears settles legal dispute with estranged father over conservatorship,"<p>Singer’s attorney says agreement gives his client the ‘freedom’ that ‘she desired’</p><p><a href=""https://www.theguardian.com/music/britneyspears"">Britney Spears</a> and her estranged father have agreed to settle a legal dispute that continued between them even though it had been more than two years since a court had terminated the conservatorship that put him in control of the US pop star’s life.</p><p>Terms of the settlement between the singer of chart-topping hit Womanizer and Jamie Spears weren’t disclosed in statements that their attorneys distributed to media outlets on Friday.</p> <a href=""https://www.theguardian.com/music/2024/apr/27/britney-spears-father-legal-dispute-settlement"">Continue reading...</a>",https://www.theguardian.com/music/2024/apr/27/britney-spears-father-legal-dispute-settlement,2024-04-27 14:09:15
"A room of her own: Mona Lisa could be moved, says Louvre","<p>New room would give thousands of daily visitors better experience, says museum president</p><p>The Mona Lisa, the world’s most famous portrait, could get a room of its own in the Louvre, the museum’s president said.</p><p>Such a move would give visitors, many of whom visit the Louvre for the famous painting alone, a better experience, Laurence des Cars told the broadcaster France Inter.</p> <a href=""https://www.theguardian.com/artanddesign/2024/apr/27/mona-lisa-louvre-move-own-room"">Continue reading...</a>",https://www.theguardian.com/artanddesign/2024/apr/27/mona-lisa-louvre-move-own-room,2024-04-27 14:31:36
"40 years of comedy classic Auf Wiedersehen, Pet: ‘The producers thought it was too crude, too manly’","<p>It’s four decades since the comedy drama detailing the exploits of British migrant workers in Germany burst on to our screens. As they stage a live show, its writers and stars let us in on how they constructed a classic</p><p>In November 1983, a new television series that focused on working-class labourers debuted on ITV. Auf Wiedersehen, Pet told the story of seven men who felt it necessary to leave their families and Thatcher’s Britain in order to earn a living wage. Dennis Patterson (Tim Healy), Neville Hope (Kevin Whately), Leonard “Oz” Osborne (Jimmy Nail), Barry Taylor (Timothy Spall), Wayne Norris (Gary Holton), Albert Moxey (Christopher Fairbank) and Brian “Bomber” Busbridge (Pat Roach) were, between them, brickies, electricians and carpenters who lived and worked together on a construction site in Düsseldorf, Germany, where they bonded, pined for home and drank away their sorrows. Mostly written by Dick Clement and Ian La Frenais, and performed by a cast of young actors, it proved an immediate hit, and helped launch its leads, who went on to careers in film, theatre and music.</p><p>The show immediately hit a collective nerve. Like&nbsp;Alan Bleasdale’s Boys from the Black Stuff the previous year – which covered similar themes of high unemployment and the spectre of a bleak future – Auf&nbsp;Wiedersehen, Pet also managed to be funny. It quickly gained weekly audience figures of around 14 million. It has perhaps gone on to endure so well because, by focusing on the complicated business of male friendship with the suggestion that beneath all the bluff and the bravado their love for one another ran deep, it was ahead of its time.</p> <a href=""https://www.theguardian.com/tv-and-radio/2024/apr/27/aufwiedersehen-pet-40-years-franc-roddam-clement-lafrenais-tim-healy"">Continue reading...</a>",https://www.theguardian.com/tv-and-radio/2024/apr/27/aufwiedersehen-pet-40-years-franc-roddam-clement-lafrenais-tim-healy,2024-04-27 10:55:32
‘My favourite stories are love stories’: Emily Henry on her enemies-to-lovers relationship with romance fiction,"<p>With four million copies sold and three books in adaptation, the Beach Read author is riding high. She talks about hope, TikTok tropes and escapism</p><p>A few weeks after Emily&nbsp;Henry’s second romance novel, You and Me on Vacation, was published in May 2021, she noticed a “giant” spike in sales. Her editor and agent had noticed it too. They were all emailing and texting, trying to figure out what was happening, when someone finally cracked it: “It’s BookTok”.</p><p>Henry had already made it on to the&nbsp;New York Times bestseller list twice, first with her romance debut, Beach Read, then with You and Me on Vacation. But TikTok videos made by impassioned fans vaulted the American author to a new level of fame. Since then, videos tagged #EmilyHenry have been viewed more than 300m times, and her books have sold more than 4m copies. Three of her five romances are being adapted for film.</p> <a href=""https://www.theguardian.com/books/2024/apr/27/my-favourite-stories-are-love-stories-emily-henry-on-her-enemies-to-lovers-relationship-with-romance-fiction"">Continue reading...</a>",https://www.theguardian.com/books/2024/apr/27/my-favourite-stories-are-love-stories-emily-henry-on-her-enemies-to-lovers-relationship-with-romance-fiction,2024-04-27 10:00:31
Elaha review – sensitive drama exploring taboos in a tight-knit German-Kurdish community,"<p>A magnetic central performance from Bayan Layla as a young woman balancing cultural identity and female sexuality lights up Milena Aboyan’s fine debut feature</p><p>“I wish we had German vaginas.” On a stolen evening at a nightclub, away from the gaze of their families, Elaha (Bayan Layla) and her friends finally feel free enough to say the unsayable. The girls may have been born and raised in Germany, but they are part of a tight-knit German-Kurdish community that has certain expectations about how a young woman should behave. Sex before marriage, for example, is forbidden. Elaha’s mother (Derya Durmaz) claims that she would rather her daughter was dead than deflowered. Which is a problem for Elaha, who is covertly and urgently researching the options for surgical hymen reconstruction in advance of her marriage to a handsome, charming but deeply conservative Kurdish man.</p><p>The taboos around sex are deeply entrenched. While Elaha knows that her best friend is sexually active, she would never dream of broaching the subject outright. She finds a confidante elsewhere, in her serene and heavily pregnant teacher (Hadnet Tesfai), who suggests that questions of “honour” are less important than the fundamental issue: “Are you the woman you want to be?”</p><p>In UK and Irish cinemas now</p> <a href=""https://www.theguardian.com/film/2024/apr/27/elaha-review-sensitive-drama-exploring-taboos-in-a-tight-knit-german-kurdish-community"">Continue reading...</a>",https://www.theguardian.com/film/2024/apr/27/elaha-review-sensitive-drama-exploring-taboos-in-a-tight-knit-german-kurdish-community,2024-04-27 14:00:37
Paraorchestra: Death Songbook live review – bittersweet ballads with Brett Anderson and friends,"<p><strong>Roundhouse, London<br></strong>Charles Hazlewood’s boundary-breaking ensemble guide the Suede singer and special guests through an elegiac evening grown out of the pandemic</p><p>Dressed all in black, Brett Anderson is channelling the elliptical yearning of Echo and the Bunnymen’s 1984 song <a href=""https://www.youtube.com/watch?v=cgTH3_v4_c4"">The Killing Moon</a>. To his left, Paraorchestra percussionist Harriet Riley conjures a moody ache out of double-bowed vibraphone keys. Surfing atop currents of orchestral strings are flutes, whose trilling potential is kept in check here – this post-punk anthem requires a ghostly keen rather than anything more florid. On classical guitar, Paraorchestra’s Tony Remy is equally restrained, allowing himself some Spanish-tinged latitude only towards the end.</p><p>The Paraorchestra’s musical director, <a href=""https://www.theguardian.com/music/2021/feb/07/charles-hazlewood-beethoven-and-me-interview-paraorchestra"">Charles Hazlewood</a>, meanwhile, dapper of moustache, plays several instruments, often at once, and still has hands left over to lead the ensemble. It numbers 10 tonight, culled from the Paraorchestra’s “80 or 90” members, 50 of whom identify as disabled. This is an orchestra designed not only to <a href=""https://paraorchestra.com/"">break down ableist barriers</a>, but also to dissolve the boundaries between orchestral music and the rest.</p> <a href=""https://www.theguardian.com/music/2024/apr/27/paraorchestra-death-songbook-roundhouse-london-live-review-bittersweet-ballads-with-brett-anderson-and-friends"">Continue reading...</a>",https://www.theguardian.com/music/2024/apr/27/paraorchestra-death-songbook-roundhouse-london-live-review-bittersweet-ballads-with-brett-anderson-and-friends,2024-04-27 13:00:36
The week in classical: Lucia di Lammermoor; Nash Ensemble; Anthony McGill and Kaleidoscope Chamber Collective – review,"<p><strong>Royal Opera House; Wigmore Hall; Milton Court, London<br></strong>A fearless central performance anchors Katie Mitchell’s busy yet insightful Donizetti revival. And two chamber concerts serve as a vibrant prelude to this year’s BBC Proms…</p><p>“Agency” is a current buzzword in opera, well-worn but still valid and usually preceded by “female”. Women, abused, controlled, dying, were long assumed to have no free will. A radical rethink, of history in its entirety, and of opera, has put this expectation in the dock. One of the sharpest cross-questioners, scrutinising every hardened attitude, is the British director <a href=""https://www.theguardian.com/stage/2023/nov/24/german-theatre-director-katie-mitchell"">Katie Mitchell</a>, whose work has been seen (alternative wording: “has divided audiences”) across Europe since the mid-1990s.</p><p>Her production of Gaetano Donizetti’s <strong><a href=""https://www.roh.org.uk/tickets-and-events/lucia-di-lammermoor-by-katie-mitchell-details"">Lucia di Lammermoor</a></strong> (1835), as troublesome as it is unnerving and perceptive, has returned to the Royal Opera House for a second revival. The soprano <a href=""https://www.roh.org.uk/people/nadine-sierra"">Nadine Sierra</a> excels in the title role (her fellow American <a href=""https://livredpath.com/"">Liv Redpath</a> will give three performances). Sierra alone, leading a uniformly strong ensemble, would be a reason to see this show. Giacomo Sagripanti conducted, with chorus and orchestra on passionate form and a notably lovely solo flute obbligato in the celebrated mad scene.</p> <a href=""https://www.theguardian.com/music/2024/apr/27/the-week-in-classical-lucia-di-lammermoor-katie-mitchell-royal-opera-house-nadine-sierra-review-brett-dean-wigmore-hall-nash-ensemble-lawrence-power-anthony-mcgill-kaleidoscope-chamber-collective-milton-court-pick-of-the-2024-proms"">Continue reading...</a>",https://www.theguardian.com/music/2024/apr/27/the-week-in-classical-lucia-di-lammermoor-katie-mitchell-royal-opera-house-nadine-sierra-review-brett-dean-wigmore-hall-nash-ensemble-lawrence-power-anthony-mcgill-kaleidoscope-chamber-collective-milton-court-pick-of-the-2024-proms,2024-04-27 12:00:36
On Resistance Street review – punkish record of music’s long battle with racism,"<p>The Clash are the touchstone for a story that stretches back to the 50s, told in interviews with many campaigning rockers</p><p>There’s no better time than now for a documentary on popular music’s role in the fight against racism and fascism. And in true punk spirit, this lo-fi indie packs in a lot of history and righteous passion for not much budget – even if, to be brutally honest, its core narrative is a very minor part of that history, centred on a bunch of ageing Clash fans.</p><p>The Clash are very much the touchstone here. Motivated by musicians such as Eric Clapton echoing the National Front’s racist and anti-immigrant sentiments, Joe Strummer and co became key players in the <a href=""https://www.theguardian.com/music/2015/sep/06/rock-against-racism-book-syd-shelton-clash"">Rock Against Racism</a> movement in the late 70s, alongside acts including Steel Pulse, Tom Robinson and Aswad. (The 2020 doc <a href=""https://www.theguardian.com/film/2020/sep/18/white-riot-review-rebellion-and-tough-truths-in-musics-war-on-racism"">White Riot</a> lays out the story in more detail.) While some punk bands, such as the Sex Pistols, flirted with Nazi imagery, the Clash drew a line in the sand and stood against fascism and racism, as various musicians, writers and commentators from back in the day point out.</p> <a href=""https://www.theguardian.com/film/2024/apr/25/on-resistance-street-review-lo-fi-record-of-musics-long-battle-with-racism"">Continue reading...</a>",https://www.theguardian.com/film/2024/apr/25/on-resistance-street-review-lo-fi-record-of-musics-long-battle-with-racism,2024-04-27 10:44:50
"St Vincent: All Born Screaming review – magnificently dark, heavy and loud","<p>(Total Pleasure/Virgin)<br>Recreating the noises in her head, Annie Clark’s first fully self-produced album ranges across styles and emotions, and is her most direct yet</p><p>Worth remembering: Annie “St Vincent” Clark’s college band was called <a href=""https://www.esquire.com/uk/culture/a60368237/st-vincent-interview-all-born-screaming/"">the Skull Fuckers</a>. The guitarist is no stranger to coaxing hairy sounds out of her instrument, nor to drilling down to uncouth feelings within. After a series of albums with slicker sound palettes, she has gone dark and heavy for her seventh studio , <em><a href=""https://link.fans/st-vincent"">All Born Screaming</a></em>; heavy-hitter Dave Grohl plays apocalyptic drums on a pair of tracks. Clark’s first entirely self-produced work, it aims to recreate the noises in her head without a filter. Gloriously unstable modular synths often figure. Apparently it took dozens of vocal takes to strike the right timbre of desolation on Hell Is Near, the bleak first cut.</p><p>At the other end of the record, the title track highlights the suffering in the human condition – and simultaneously, the fact that the pain means we’re alive. In between, Clark touches on lust, loss and death in a more direct manner than her highly stylised personae often allow for. From the noisy low end of lead track Broken Man, through <a href=""https://www.youtube.com/watch?v=E65yRApR9UU"">Flea</a>’s prowling industrial pop and the superlative goth jazz, Bond-like theme of <a href=""https://www.youtube.com/watch?v=mtY1vRh7QwQ"">Violent Times</a>, it’s a loud and unapologetically varied work.</p> <a href=""https://www.theguardian.com/music/2024/apr/27/st-vincent-all-born-screaming-review-magnificently-dark-heavy-and-loud"">Continue reading...</a>",https://www.theguardian.com/music/2024/apr/27/st-vincent-all-born-screaming-review-magnificently-dark-heavy-and-loud,2024-04-27 10:00:34
"Knuckles review – Idris Elba’s Sonic spin-off is ludicrous, hilarious and actually rather moving","<p>The further this show leans into its silly side, the better it becomes. It is about an echidna space warrior helping his pal get to a bowling tournament, after all</p><p>Giving a supporting character their own spin-off is a risky business. For every brilliant series such as Better Call Saul, Frasier or Angel (series one, two, three and five), there’s a grave miscalculation in the form of a Joey, The Book of Boba Fett or Angel (series four). After the runaway success of the Sonic films, which have a third instalment on the way, Paramount+ has selected Knuckles, the steely echidna, for the spin-off treatment – and for all the brazen product placement and IP cash-grabbing, it’s a risk that pays off.</p><p>Idris Elba reprises his role from Sonic the Hedgehog 2 , as a hot-tempered and self-serious red echidna warrior from space who, as we are frequently reminded, is the last of his kind after an owl-led genocide took his home planet. Having been briefly tricked by Doctor Robotnik (a thankfully absent scenery-chewing Jim Carrey) to fight for the bad guys in the previous film, he has now teamed up with Sonic and Tails and moved in with the Wachowskis (Tika Sumpter and a puzzlingly absent James Marsden). This set-up is not going especially well as the series begins, due to Knuckles’s tendency to start the day by punching boulders and attempting to train the “wolf” (actually a docile labrador) to be a fierce warrior. With all the smashed walls and echinadian fighting rituals, Knuckles finds himself grounded. But he soon defies the punishment to hit the road with Wade Whipple (Adam Pally), a hapless but sweet-natured deputy sheriff, to help him become a bowling champion. Naturally, as this is a Sonic spin-off there’s also some fighting to be done and Knuckles and Wade find themselves pursued by two former G.U.N agents played by Kid Cudi and British comedian Ellie Taylor.</p> <a href=""https://www.theguardian.com/tv-and-radio/2024/apr/27/knuckles-review-idris-elbas-sonic-spin-off-is-ludicrous-hilarious-and-actually-rather-moving"">Continue reading...</a>",https://www.theguardian.com/tv-and-radio/2024/apr/27/knuckles-review-idris-elbas-sonic-spin-off-is-ludicrous-hilarious-and-actually-rather-moving,2024-04-27 05:00:27
England Is Mine by Nicolas Padamsee review – battle lines drawn,"<p>Two teenage boys come of age in a divided and radicalised London in this politically charged debut</p><p>The perilous porousness between&nbsp;our online and offline worlds is the spark for Nicolas Padamsee’s tinderbox thriller about two teenage boys. Deeply astute and devastating in its commentary on immigrant communities, England Is&nbsp;Mine joins a new generation of politically charged novels – including Megha Majumdar’s <a href=""https://www.theguardian.com/books/2021/jan/13/a-burning-by-megha-majumdar-review-a-brilliant-debut"">A Burning</a> and Priya Guns’s <a href=""https://www.theguardian.com/books/2023/mar/25/your-driver-is-waiting-by-priya-guns-review-a-blazing-debut"">Your Driver Is Waiting</a> –&nbsp;in&nbsp;exposing the power and pitfalls of&nbsp;online platforms.</p><p>Two youths, David and Hassan, whose intertwined tales are told by turns, are students at the same school in east London. David is a strict&nbsp;vegan and has few friends. He&nbsp;doesn’t plan on going to university&nbsp;(“There would be no reading novels&nbsp;anyway, he thinks. There would only&nbsp;be criticising novels for their heteronormativity, their whiteness, their Europeanness, their whateverness”). As an Anglo-Iranian, he perpetually feels the burden of the&nbsp;question “Where are you from?” His parents are divorced. Between caring for his vulnerable father on the&nbsp;one hand, and bickering with his overbearing but well-meaning mother on the other, he is forced to flit between two houses but rarely feels at home.</p> <a href=""https://www.theguardian.com/books/2024/apr/27/england-is-mine-by-nicolas-padamsee-review-battle-lines-are-drawn"">Continue reading...</a>",https://www.theguardian.com/books/2024/apr/27/england-is-mine-by-nicolas-padamsee-review-battle-lines-are-drawn,2024-04-27 06:30:27
TV tonight: the trippy story of Pink Floyd’s lost member Syd Barrett,"<p>An immersive documentary about the band’s founder, who left the group to live in solitude. Plus: more explosive drama in Traces. Here’s what to watch this evening</p> <a href=""https://www.theguardian.com/tv-and-radio/2024/apr/27/tv-tonight-the-trippy-story-of-pink-floyds-lost-member-syd-barrett"">Continue reading...</a>",https://www.theguardian.com/tv-and-radio/2024/apr/27/tv-tonight-the-trippy-story-of-pink-floyds-lost-member-syd-barrett,2024-04-27 05:00:26
"This is how we do it: ‘Since having prostate cancer I can’t get an erection, but I still get just as much pleasure’","<p>With penetrative sex no longer an option, Sebastian and Teresa have found different ways to satisfy one other<br><strong><a href=""https://www.theguardian.com/lifeandstyle/2022/sep/08/would-you-and-your-sexual-partner-like-to-share-the-story-of-what-you-get-up-to-in-the-bedroom"">How do you do it? Share the story of your sex life, anonymously</a></strong></p><p>I was really worried about how it would affect Teresa. There’s this whole stigma that a ‘real’ man has a working penis</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/27/this-is-how-we-do-it-since-having-prostate-cancer-i-cant-get-an-erection-but-i-still-get-just-as-much-pleasure"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/2024/apr/27/this-is-how-we-do-it-since-having-prostate-cancer-i-cant-get-an-erection-but-i-still-get-just-as-much-pleasure,2024-04-27 11:00:35
Rick Astley: ‘I’m boring away from the spotlight – that’s why my life works’,"<p>The singer, 58, on staying sane, why he isn’t afraid of getting his hands dirty and how the internet gave his most famous song a new lease of life</p><p><strong>Being </strong><strong>10 years</strong> younger than my older siblings meant I was bombarded with music from a young age. My older sister, Jane, and brother, John, played records relentlessly. My sister was obsessed with Motown, but also prog rock. The first band I ever saw live was Supertramp.<br><br><strong>My dad ran</strong> a little garden centre and it made me realise that if you run your own business, you can run your own life. I inherited his work ethic. We all worked at his garden centre after school and at weekends. I was never frightened of getting my hands dirty, often literally.<br><br><strong>My parents divorced</strong> when I was five and it had a huge impact on me. We lived at my dad’s house for a bit, because my mum had a breakdown. She had five children in total. The middle one, David, died of meningitis. I think she’d had enough and went to live at my grandma’s. The whole experience left me scarred. It made me realise anything can happen at any time and you can’t even rely on the biggest thing you want to count on: your parents being there for you.<br><br><strong>The internet gave</strong> Never Gonna Give You Up a second life. There’s a generation of people whose kids are saying to them, “Oh, I love this tune,” and the parents are going, “How do you even know who this bloke is?”<br><br><strong><a href=""https://www.theguardian.com/music/2023/dec/31/rick-astley-80s-pop-idol-bbc-new-year-special-star-meme"">Singing on stage</a></strong><a href=""https://www.theguardian.com/music/2023/dec/31/rick-astley-80s-pop-idol-bbc-new-year-special-star-meme""> with Foo Fighters</a> was surreal. The first time it happened was at a festival in Japan. Dave Grohl had seen I was on the bill on another stage and, when they were playing, suddenly invited me on to sing Never Gonna Give You Up. I was a bit jet lagged and I’d had a few beers. Then I’m singing my song in front of tens of thousands of people.<br><br><strong>I’m pretty boring</strong> away from the spotlight, but that’s why my life works. When I’m in the spotlight, I’m full of adrenaline and emotion. When I’m off stage, my favourite thing to do is to go for a walk.</p><p><strong>My ambition</strong> for the future is to remain sane. Seriously. My plan to achieve this is by doing less. <br><br><strong>One of the pitfalls</strong> of a pop career is that you do something exciting and then think, “We have to do it again – but with more lights.” Some artists can do that. Others need to take stock. I think one of the keys to sanity is having a sense of perspective. It can’t all be Glastonbury. <br><br><strong>I can guarantee</strong> that Never Gonna Give You Up will not be played at my funeral. I certainly won’t be playing it and I don’t think anyone else will be playing it either. I don’t even know if I want to be remembered. I think the music almost lives in its own world. I’d prefer to be remembered for being a decent person.</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/27/rick-astley-im-boring-away-from-the-spotlight-thats-why-my-life-works"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/2024/apr/27/rick-astley-im-boring-away-from-the-spotlight-thats-why-my-life-works,2024-04-27 13:00:35
‘A sense of wonder enveloped my mother and me’: Mishal Husain on her eye-opening journey through Uzbekistan in search of an ancestor,"<p>The broadcaster knew she had a link to the central Asian country she first visited on her gap year 30 years ago. But retracing her steps, this time with her mother in tow, she made a big discovery about their family</p><p>‘Can you read what it says?” It was 1992 and I was standing in Samarkand’s impressive Registan Square, looking up at Arabic inscriptions on 15th- and 17th-century buildings, when an Uzbek man approached me, speaking in Russian. The Soviet Union had just collapsed, but he had lived his life in a period when Cyrillic script had been dominant and Islamic learning discouraged. Now, seeing a stranger trying to decipher the words on the buildings of his city, he wanted to know if I could explain them to him.</p><p>Back then, I was on my gap year and living in Moscow teaching English at a specialist language school, where many of my pupils were the children of officials, diplomats and – almost certainly – KGB agents. It was a time of political transition and widespread hardship, including rising prices and struggles to access food, even through the black market. The six of us who had come from the UK were largely protected from that, as whatever we had from home was in sterling, precious hard currency, rather than roubles. When the school had a spring holiday that March, we decided to fly nearly 2,000 miles south-east and see something of Uzbekistan, then emerging from decades as one of the Soviet socialist republics.</p> <a href=""https://www.theguardian.com/travel/2024/apr/27/mishal-husain-journey-through-uzbekistan-in-search-of-an-ancestor"">Continue reading...</a>",https://www.theguardian.com/travel/2024/apr/27/mishal-husain-journey-through-uzbekistan-in-search-of-an-ancestor,2024-04-27 10:00:34
